z1,z2,z3,z4,z5,z6,z7,z8,z9
0.00800000037997961,0.008625000016763806,0.009909090755338018,0.01206666671981414,0.014368421153018349,0.0168695651885608,0.01937037050999977,0.0213548386950166,0.022942857391067915
0.008999999612569809,0.009375000023283064,0.01081818181344054,0.012866666664679845,0.015052631497383118,0.017434782834480637,0.019888888941042952,0.02212903237030391,0.024142857215234213
0.010999999940395355,0.01087500003632158,0.012454545464028011,0.014199999844034512,0.01636842113772505,0.01843478271494741,0.02070370395840318,0.02309677419402907,0.02557142882474831
0.013000000268220901,0.013250000192783773,0.0145454542203383,0.016333333402872085,0.018052631695019573,0.01982608700738005,0.02211111128606178,0.02448387113550017,0.02751428604658161
0.01600000075995922,0.015999999945051968,0.017454545352269302,0.018733333485821884,0.02021052629539841,0.021869565319755802,0.02396296313101495,0.026741935721328183,0.030171428780470577
0.01899999938905239,0.01937500003259629,0.020545454780486496,0.02166666661699613,0.02289473691857175,0.02439130437762841,0.026740741053665126,0.029774193591888872,0.03365714331822736
0.023000000044703484,0.022875000024214387,0.023909091018140316,0.025000000186264516,0.02605263153581243,0.027739130648905815,0.03037037058836884,0.03370967759720741,0.03777142861591918
0.027000000700354576,0.026624999940395355,0.027454545721411705,0.02853333322952191,0.029894737085621608,0.031913043526203735,0.03485185228702095,0.038387096517028346,0.04234285759074347
0.029999999329447746,0.03050000057555735,0.03136363625526428,0.03246666689713796,0.03431578926546009,0.036826087202390896,0.040074074157962096,0.04354838741522643,0.046857143459575513
0.03400000184774399,0.034374999813735485,0.03545454618605701,0.037066666533549626,0.039263157664160976,0.04226086932517912,0.04570370439991907,0.04877419415260515,0.05102857157055821
0.03799999877810478,0.03862500097602606,0.039909090508114205,0.04193333337704341,0.04473684188958846,0.048043478523259575,0.05125926010724571,0.05361290321114563,0.054657143194760595
0.0430000014603138,0.04312499985098839,0.04481818188320507,0.04719999978939692,0.05036842126987482,0.053739131225839905,0.05637037050392893,0.05777419361496164,0.05751428590821368
0.04800000041723251,0.048125000204890966,0.04999999939040704,0.05273333365718524,0.055894737376978525,0.0588260871236739,0.060814815331940296,0.061096773993584416,0.05962857170296567
0.05299999937415123,0.05337499966844916,0.055545454675501045,0.05806666711966197,0.06100000029331759,0.06321739162439885,0.06425925930617032,0.06358064536846453,0.061428571811744145
0.057999998331069946,0.05862500052899122,0.06081818145784465,0.06313333362340927,0.065315790082279,0.06678260862827301,0.06681481514264036,0.0655806453357781,0.06311428637376854
0.06300000101327896,0.06325000105425715,0.06554545360532674,0.06746666679779688,0.06889473744913151,0.06939130454607632,0.06896296309100257,0.06735483929514885,0.06508571436362608
0.06700000166893005,0.06687500094994903,0.0692727267742157,0.07073333337903023,0.0715263162396456,0.07165217431990997,0.07081481497044917,0.06941935504155775,0.06768571436405182
0.0689999982714653,0.06912500131875277,0.07154545425014062,0.07273333370685578,0.07357894786094364,0.07356521746386653,0.07296296291881138,0.07206451640494409,0.07117142879537174
0.07000000029802322,0.069624999538064,0.07209091023965315,0.07380000054836273,0.07489473725620069,0.075478260607823075,0.07562962947068391,0.07558064571311397,0.07557142919727734
0.0689999982714653,0.06850000005215406,0.07145454632965001,0.07373333424329757,0.07578947395086288,0.0774782604497412,0.0788148149020142,0.0799677427257261,0.08128571457096509
0.06599999964237213,0.06637499993667006,0.06990909237753261,0.07286666656533877,0.07631579002267436,0.07960869614844737,0.0824444442987442,0.08525806509198681,0.08802857143538338
